Cliente Cabecera;Año Anterior;Proyecto Editorial;Año;Año Actual;Ejemplares;Facturación;CCAA;Titularidad;Código MEC;Estado Cliente;IdEducamos;Asignatura;Curso;TME;TS;Lengua;Etapa;Aulas;TARGET;SampleWeight
176340;34_OTR;;2017;34_OTR;4;105,76;Aragón;Católico;50008344;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,062069
177700;03_SAN;15PROYSAN1;2017;03_SAN;54;1427,76;Madrid;Público;28057040;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,002967
178403;05_EDB;;2017;05_EDB;19;502,36;Cataluña;Privado;8005400;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,984694
178518;01_SM;0000000443;2017;01_SM;26;699,92;Andalucía;Privado;14001335;4;EDU1645;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,019074
178892;03_SAN;15PROYSAN1;2017;03_SAN;9;224,28;Andalucía;Público;29602074;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
179141;01_SM;0000000460;2017;01_SM;7;187,39;Cataluña;Público;17002879;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000612
179231;01_SM;0000000443;2017;01_SM;34;898,96;Comunidad Valenciana;Público;3015944;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000961
180187;17_CST;;2017;17_CST;28;740,32;Cataluña;Público;43010165;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000612
180298;08_VIV;;2017;08_VIV;43;1136,92;Cataluña;Público;8002654;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000612
180498;06_EDV;15PROYEDV5;2017;06_EDV;3;74,76;Andalucía;Público;29002575;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
180528;01_SM;0000000443;2017;01_SM;6;158,64;Castilla y León;Público;24018039;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995378
181097;03_SAN;;2017;03_SAN;35;925,05;País Vasco;Público;1000111;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,997006
181163;02_ANA;15PROYANA1;2017;02_ANA;15;373,8;Andalucía;Público;21600945;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
182247;03_SAN;15PROYSAN1;2017;03_SAN;50;1322;Madrid;Público;28062102;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
184777;18_TDE;;2017;01_SM;10;235,5;Cataluña;Público;17008286;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000612
184777;02_ANA;;2017;18_TDE;10;264,4;Cataluña;Público;17008286;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000612
184949;19_TXT;;2017;19_TXT;44;1163,36;Cataluña;Público;17008249;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000612
185432;19_TXT;;2017;19_TXT;47;1242,68;Cataluña;Público;17002880;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000612
185544;19_TXT;;2017;19_TXT;49;1295,56;Cataluña;Público;8061105;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,000612
185847;06_EDV;15PROYEDV5;2017;06_EDV;80;1993,6;Andalucía;Público;4009678;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,99882
185868;03_SAN;15PROYSAN1;2017;03_SAN;26;647,92;Andalucía;Público;41008301;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,99882
186227;01_SM;0000000460;2017;01_SM;51;1363,74;Cataluña;Público;43010141;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,000612
186942;02_ANA;15PROYANA2;2017;02_ANA;4;105,76;Galicia;Público;36004460;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,00417
188663;06_EDV;15PROYEDV5;2017;06_EDV;40;1057,6;Madrid;Público;28025373;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
188925;03_SAN;;2017;03_SAN;17;449,31;País Vasco;Público;1000147;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,997006
188942;31_ELK;;2017;31_ELK;23;607,89;País Vasco;Público;48008082;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,997006
189012;19_TXT;;2017;19_TXT;23;608,12;Cataluña;Público;8060952;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000612
189513;03_SAN;15PROYSAN1;2017;03_SAN;54;1426,68;Islas Canarias;Público;35013969;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,011076
189588;01_SM;0000000443;2017;01_SM;44;1163,36;Madrid;Público;28069716;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002967
190055;06_EDV;15PROYEDV5;2017;06_EDV;100;2644;Madrid;Privado;28067318;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;19,994036
190551;08_VIV;;2017;08_VIV;100;2644;Madrid;Público;28063751;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,002967
192449;03_SAN;15PROYSAN1;2017;03_SAN;3;79,32;Aragón;Público;22005704;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,018908
193698;01_SM;0000000460;2017;01_SM;63;1684,62;Cataluña;Público;8067201;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,000612
193715;01_SM;0000000443;2017;01_SM;93;2458,92;Madrid;Público;28010746;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,002967
194895;03_SAN;15PROYSAN1;2017;03_SAN;75;1869;Andalucía;Público;11006528;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,99882
195943;03_SAN;15PROYSAN1;2017;03_SAN;47;1242,68;La Rioja;Público;26008001;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,015748
198029;01_SM;0000000443;2017;01_SM;58;1533,52;Comunidad Valenciana;Católico;46007633;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,996226
198030;03_SAN;15PROYSAN1;2017;03_SAN;97;2564,68;Madrid;Católico;28014910;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,019108
198230;01_SM;0000000443;2017;01_SM;57;1507,08;Islas Canarias;Católico;38006046;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,12
198992;03_SAN;15PROYSAN1;2017;03_SAN;16;423,04;Comunidad Valenciana;Público;46030205;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000961
199176;34_OTR;;2017;90_NUS;7;185,08;Cataluña;Público;17009771;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;T;20,000612
199313;01_SM;0000000443;2017;01_SM;15;396,6;Castilla la Mancha;Público;0;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
199457;01_SM;0000000443;2017;01_SM;59;1559,96;Castilla y León;Católico;37005599;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,005405
199565;06_EDV;15PROYEDV5;2017;06_EDV;53;1401,32;Murcia;Privado;30019465;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,034483
199730;03_SAN;15PROYSAN1;2017;03_SAN;26;687,44;Extremadura;Público;10012341;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002581
199744;03_SAN;15PROYSAN1;2017;03_SAN;21;523,32;Andalucía;Público;41018239;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,99882
199771;03_SAN;15PROYSAN1;2017;03_SAN;40;1057,2;Cantabria;Público;39019115;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,976959
200136;02_ANA;;2017;02_ANA;15;396,6;Madrid;Privado;28064378;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,994036
202227;19_TXT;;2017;19_TXT;24;634,56;Cataluña;Privado;8015879;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,984694
203496;18_TDE;;2017;18_TDE;4;105,76;Cataluña;Público;25008765;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000612
203695;01_SM;0000000443;2017;01_SM;58;1533,52;Madrid;Católico;28009586;4;EDU509;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,019108
203850;03_SAN;15PROYSAN1;2017;03_SAN;26;687,44;Castilla y León;Público;9012266;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995378
205393;01_SM;0000000443;2017;01_SM;51;1348,44;Madrid;Católico;28013115;4;EDU722;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,019108
205398;01_SM;0000000443;2017;01_SM;53;1401,32;Extremadura;Católico;6003199;4;EDU778;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,990476
205537;01_SM;0000000443;2017;01_SM;25;661;Asturias;Católico;33001216;4;EDU1307;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,052083
205565;01_SM;0000000443;2017;01_SM;24;634,56;Madrid;Católico;28005787;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,019108
205687;01_SM;0000000443;2017;01_SM;20;528,8;Galicia;Privado;15015241;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,963542
205830;06_EDV;15PROYEDV5;2017;06_EDV;52;1295,84;Andalucía;Católico;14002285;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;19,998845
206025;02_ANA;;2017;02_ANA;45;1189,8;Madrid;Privado;28011726;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,994036
206065;01_SM;0000000443;2017;01_SM;27;713,88;País Vasco;Privado;1001590;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,035714
206213;01_SM;0000000443;2017;01_SM;40;1057,6;Castilla y León;Católico;24000606;4;EDU1698;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,005405
206946;01_SM;0000000443;2017;01_SM;107;2829,08;Murcia;Católico;30001692;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;5;F;19,988372
208815;01_SM;0000000460;2017;01_SM;54;1443,96;Islas Baleares;Público;0;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;3;F;20,023697
209083;02_ANA;;2017;02_ANA;24;634,56;Cataluña;Público;0;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,000612
209312;03_SAN;15PROYSAN1;2017;03_SAN;33;872,52;Extremadura;Público;6001294;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;20,002581
209711;06_EDV;15PROYEDV5;2017;06_EDV;24;634,56;Castilla y León;Católico;0;3;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;20,005405
210302;01_SM;0000000443;2017;01_SM;78;2062,32;Madrid;Católico;28016694;4;;Lengua castellana;6º Primaria;Básico;PAPEL;Castellano;Primaria;4;F;20,019108
122451;34_OTR;;2017;34_OTR;64;857,6;Andalucía;Privado;18004525;4;EDU1764;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;3;F;20,019074
127624;35_PLT;;2017;08_VIV;80;1072;Asturias;Católico;33012721;4;EDU944;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;4;F;20,052083
164800;34_OTR;;2017;42_DXG;50;670;Galicia;Público;15027241;4;;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;2;F;20,00417
170656;05_EDB;;2017;42_DXG;54;723,6;Galicia;Público;32016327;4;;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;3;F;20,00417
173390;05_EDB;;2017;42_DXG;42;562,8;Galicia;Público;36017661;4;;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;2;F;20,00417
174274;05_EDB;;2017;42_DXG;49;656,6;Galicia;Público;27016467;3;;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;2;F;20,00417
180465;03_SAN;;2017;03_SAN;102;1366,8;Madrid;Público;28060348;4;;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;5;F;20,002967
206041;01_SM;0000000443;2017;02_ANA;46;616,4;Madrid;Privado;28060105;4;;Lengua castellana;6º Primaria;Básico;DIGITAL;Castellano;Primaria;2;F;19,994036
116581;02_ANA;;2017;02_ANA;30;796,5;Islas Baleares;Católico;7004448;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;19,96
116586;08_VIV;;2017;08_VIV;42;1115,1;Islas Baleares;Privado;7001058;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,176471
117234;40_TMB;;2017;40_TMB;45;1196,55;Cataluña;Católico;8004778;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20
117269;02_ANA;;2017;18_TDE;25;664,75;Cataluña;Privado;8008796;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;19,984694
117283;01_SM;0000000460;2017;01_SM;27;717,39;Cataluña;Privado;8039768;4;EDU1095;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;19,984694
117311;17_CST;;2017;17_CST;20;531,8;Cataluña;Privado;8004471;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;19,984694
117374;40_TMB;;2017;40_TMB;81;2153,79;Cataluña;Católico;8009673;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;4;F;20
117391;03_SAN;;2017;03_SAN;48;1276,32;Cataluña;Católico;8001066;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20
117427;08_VIV;16PROYVIV1;2017;08_VIV;25;664,75;Cataluña;Católico;8016628;4;EDU1595;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20
117440;03_SAN;;2017;03_SAN;25;664,75;Cataluña;Privado;8020309;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;19,984694
117460;03_SAN;16PROYSAN1;2017;40_TMB;53;1409,27;Cataluña;Católico;8003014;4;EDU677;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20
117482;40_TMB;;2017;40_TMB;75;1994,25;Cataluña;Católico;8029881;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20
117550;03_SAN;;2017;03_SAN;49;1302,91;Cataluña;Católico;8005266;4;EDU1074;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20
117614;18_TDE;;2017;90_NUS;29;771,11;Cataluña;Público;8071214;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,000612
117617;18_TDE;;2017;18_TDE;47;1249,73;Cataluña;Público;8035416;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
117670;18_TDE;;2017;18_TDE;50;1329,5;Cataluña;Público;8030224;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
117672;08_VIV;16PROYVIV1;2017;08_VIV;46;1223,14;Cataluña;Público;8028667;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
117679;18_TDE;;2017;18_TDE;20;531,8;Cataluña;Público;8021892;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
117733;02_ANA;;2017;02_ANA;41;1090,19;Cataluña;Público;8053571;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
117912;19_TXT;;2017;19_TXT;22;584,98;Cataluña;Público;8044910;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
117962;02_ANA;;2017;02_ANA;26;691,34;Cataluña;Público;8035465;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
118111;08_VIV;;2017;08_VIV;27;717,93;Cataluña;Público;8034837;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
118133;03_SAN;;2017;03_SAN;26;691,34;Cataluña;Privado;8010304;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;19,984694
118340;08_VIV;16PROYVIV1;2017;08_VIV;41;1090,19;Cataluña;Público;8022690;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
125278;08_VIV;;2017;90_NUS;46;1223,14;Cataluña;Público;25004243;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,000612
164769;02_ANA;;2017;90_NUS;39;1035,45;Islas Baleares;Público;7001186;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,023697
165677;08_VIV;;2017;08_VIV;49;1302,91;Cataluña;Público;8019231;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
166553;01_SM;0000000460;2017;01_SM;51;1355,07;Cataluña;Público;8038065;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
166729;18_TDE;;2017;18_TDE;25;664,75;Cataluña;Público;8054848;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
166778;05_EDB;;2017;05_EDB;26;691,34;Cataluña;Católico;8026762;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20
167128;19_TXT;16PROYTEX3;2017;90_NUS;25;664,75;Cataluña;Público;25005533;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;T;20,000612
167889;03_SAN;;2017;03_SAN;25;664,75;Cataluña;Privado;8007524;3;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;19,984694
167923;02_ANA;16PROYBAR2;2017;02_ANA;33;877,47;Cataluña;Público;8019940;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
168163;08_VIV;;2017;02_ANA;23;611,57;Cataluña;Público;43004037;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
168841;18_TDE;;2017;18_TDE;21;558,39;Cataluña;Público;8035453;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
168935;02_ANA;;2017;02_ANA;53;1409,27;Cataluña;Público;8053467;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
168983;18_TDE;;2017;18_TDE;28;744,52;Cataluña;Público;8025800;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
169850;01_SM;0000000048;2017;01_SM;51;1355,07;Cataluña;Católico;8017827;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20
170024;18_TDE;;2017;18_TDE;31;824,29;Cataluña;Público;25006926;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
170374;02_ANA;16PROYBAR2;2017;02_ANA;51;1356,09;Cataluña;Público;8032521;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
170557;08_VIV;16PROYVIV1;2017;08_VIV;53;1409,27;Cataluña;Público;8028254;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
170988;08_VIV;;2017;08_VIV;21;558,39;Cataluña;Público;8041660;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
171432;08_VIV;16PROYVIV1;2017;08_VIV;79;2100,61;Cataluña;Católico;8029672;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;4;F;20
172024;03_SAN;;2017;03_SAN;27;716,85;Islas Baleares;Católico;7004588;4;EDU2188;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;19,96
172135;05_EDB;;2017;90_NUS;26;691,34;Cataluña;Católico;8029763;3;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20
172773;19_TXT;16PROYTEX3;2017;90_NUS;24;638,16;Cataluña;Público;43001723;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;T;20,000612
172782;08_VIV;;2017;02_ANA;71;1887,89;Cataluña;Público;8016811;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
173238;08_VIV;;2017;08_VIV;59;1568,81;Cataluña;Público;43000871;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
173320;18_TDE;;2017;18_TDE;48;1276,32;Cataluña;Público;17001280;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
173574;08_VIV;16PROYVIV1;2017;03_SAN;51;1356,09;Cataluña;Público;8034667;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
173636;03_SAN;;2017;03_SAN;24;638,16;Cataluña;Católico;25000080;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20
173639;03_SAN;;2017;03_SAN;25;664,75;Cataluña;Público;8054022;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
174218;05_EDB;;2017;05_EDB;25;664,75;Cataluña;Privado;8027559;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;19,984694
174742;18_TDE;;2017;18_TDE;25;664,75;Cataluña;Público;8037899;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
176449;08_VIV;;2017;90_NUS;40;1063,6;Cataluña;Público;8022914;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,000612
178384;03_SAN;;2017;03_SAN;52;1382,68;Cataluña;Público;8057229;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
186532;06_EDV;;2017;06_EDV;43;1143,37;Cataluña;Público;8025289;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
187118;02_ANA;;2017;90_NUS;50;1329,5;Cataluña;Público;17008274;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,000612
187405;18_TDE;;2017;03_SAN;49;1302,91;Cataluña;Público;17008471;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
187604;02_ANA;;2017;02_ANA;52;1382,68;Cataluña;Público;8063758;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;3;F;20,000612
188075;19_TXT;16PROYTEX3;2017;19_TXT;22;584,98;Cataluña;Público;8063916;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
188841;02_ANA;;2017;02_ANA;25;664,75;Cataluña;Público;8063862;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;1;F;20,000612
190635;02_ANA;;2017;90_NUS;50;1329,5;Cataluña;Público;8060927;3;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,000612
199057;08_VIV;;2017;08_VIV;50;1329,5;Cataluña;Público;8017359;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;F;20,000612
207375;03_SAN;;2017;43_JMT;82;2180,38;Cataluña;Privado;8030054;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;4;F;19,984694
208345;08_VIV;16PROYVIV1;2017;90_NUS;26;691,34;Cataluña;Público;8010912;4;;Matemáticas;1º Primaria;Básico;PAPEL;Catalán;Primaria;2;T;20,000612
114143;06_EDV;PROYEDV13;2017;02_ANA;49;1298,99;Castilla la Mancha;Público;2004033;3;;Matemáticas;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;F;19,995748
114208;08_VIV;;2017;08_VIV;25;662,75;Castilla la Mancha;Público;2004021;4;;Matemáticas;1º Primaria;Básico;PAPEL;Castellano;Primaria;1;F;19,995748
114392;01_SM;0000000443;2017;90_NUS;45;1169,1;Comunidad Valenciana;Católico;3000497;4;EDU1267;Matemáticas;1º Primaria;Básico;PAPEL;Castellano;Primaria;2;T;19,996226
